aud | 2021-03-16 | 2.974 | 17.03.2021 00:22:01
aud | 2021-03-16 | 2.974 | 17.03.2021 00:22:13
aud | 2021-03-16 | 2.974 | 17.03.2021 00:22:43
aud | 2021-03-16 | 2.974 | 17.03.2021 00:23:13
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:10:31
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:10:52
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:19:27
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:19:37
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:20:07
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:20:48
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:21:10
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:21:40
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:23:21
aud | 2021-03-17 | 2.9897 | 17.03.2021 18:23:41
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:39:47
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:40:03
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:40:33
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:41:51
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:42:12
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:42:42
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:46:07
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:46:28
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:46:42
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:47:03
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:47:24
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:49:56
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:50:20
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:50:50
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:51:20
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:51:50
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:52:20
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:52:50
aud | 2021-03-17 | 2.9897 | 17.03.2021 19:53:20
aud | 2021-03-17 | 2.9897 | 17.03.2021 23:55:36
aud | 2021-03-17 | 2.9897 | 17.03.2021 23:55:42
